uid	sid
17038	828
17038	4932
17039	6582
17039	9857
17040	20503
17040	2963
17040	2167
17041	10592
17041	16467
17042	27258
17042	11065
17042	2696
17043	27259
17043	632
17043	1198
17043	6455
17044	27260
17045	1600
17045	2186
17046	2770
17046	22732
17046	27261
17047	16389
17048	6144
17048	13711
17048	19567
17049	2596
17049	22826
17049	10111
17049	4882
17050	13783
17050	24527
17050	1584
17050	15344
17051	13785
17051	5274
17051	15489
17051	19645
17051	4872
17052	9828
17052	1289
17052	18317
17052	2636
17053	18930
17053	15185
17053	7039
17053	2423
17054	22267
17054	27263
17055	6192
17055	6238
17056	25037
17056	9484
17056	2330
17056	21489
17057	16458
17057	100
17057	27265
17057	3100
17058	10484
17058	3080
17058	22004
17058	7147
17059	7210
17059	11699
17059	150
17060	2928
17060	27266
17061	27267
17061	4216
17061	27268
17062	4515
17062	8143
17062	22783
17062	2084
17063	20698
17064	2100
17064	14479
17065	9799
17065	27270
17065	10749
17066	21762
17066	9632
17066	25444
17067	4117
17067	15870
17067	3397
17067	1062
17067	16848
17068	27271
17068	7102
17068	1955
17068	4026
17068	19576
17068	22865
17068	14409
17069	3687
17069	10000
17069	18073
17070	27272
17070	7004
17070	3054
17070	823
17070	27273
17071	20777
17071	6999
17072	6019
17072	890
17072	13546
17073	25428
17073	25822
17073	27274
17073	27275
17074	396
17074	19861
17074	4357
17075	21324
17075	27276
17075	17761
17075	27277
17075	15364
17076	1397
17076	6093
17076	27278
17077	19667
17077	1278
17077	9254
17077	27279
17077	27280
17078	11982
17078	22351
17078	26821
17079	25796
17079	24410
17079	13353
17079	7082
17080	27281
17080	5862
17080	2205
17081	891
17081	27282
17081	24656
17082	2749
17082	8236
17082	27283
17082	1066
17083	24239
17083	27284
17083	25215
17083	10830
17084	9573
17084	10024
17084	12908
17084	256
17085	27286
17085	27287
17086	27288
17087	19985
17087	26470
17087	24400
17088	1016
17088	19829
17088	9624
17088	3989
17088	1839
17088	16613
17088	64
17088	1189
17089	24981
17089	24863
17089	27290
17090	26740
17090	2163
17090	4637
17091	2500
17091	6212
17091	5176
17092	4737
17092	380
17093	21797
17093	7553
17093	16305
17094	5865
17094	5243
17095	27291
17095	18547
17095	27292
17095	2237
17096	27293
17096	27294
17097	27296
17098	8099
17098	10128
17098	2451
17098	24916
17098	5605
17098	896
17098	1170
17098	16408
17098	6039
17098	7975
17098	11786
17098	27297
17099	14182
17099	27298
17099	27299
17100	13587
17100	26197
17101	11047
17101	20212
17102	7003
17102	10884
17102	9961
17103	25728
17103	769
17103	505
17103	27300
17104	8015
17104	11187
17104	4105
17105	23691
17105	18374
17106	24058
17106	27301
17106	11096
17107	2204
17107	22204
17107	22205
17108	1013
17108	26914
17108	21055
17109	8903
17109	14012
17110	17080
17110	2406
17110	15107
17110	19806
17110	7272
17110	11592
17111	13706
17112	27303
17112	27304
17112	15158
17113	8032
17113	424
17113	948
17114	27305
17114	5237
17114	560
17114	829
17114	9856
17114	16279
17114	5361
17114	4416
17114	4362
17115	22238
17115	726
17115	20000
17116	16658
17116	2393
17116	3420
17117	20943
17117	23966
17118	7985
17118	27307
17118	6536
17119	20123
17119	2751
17119	12105
17119	902
17120	1256
17120	91
17121	18118
17121	27308
17121	27309
17121	5998
17121	27310
17121	3276
17121	14583
17121	27311
17121	6238
17121	2922
17121	10945
17122	9836
17122	16057
17123	553
17123	27313
17124	27314
17124	8368
17124	1007
17124	13351
17124	14390
17125	839
17125	1360
17125	3716
17125	16124
17126	3407
17126	3220
17126	6327
17127	4100
17127	22605
17127	17509
17128	27315
17128	5063
17128	2711
17129	11476
17129	9624
17130	755
17130	21648
17131	13501
17131	6726
17131	23350
17132	20382
17132	27317
17133	25408
17133	25976
17133	13164
17134	445
17134	9687
17134	2555
17135	8226
17135	1645
17135	27318
17135	18217
17136	27319
17136	9604
17136	8422
17136	22678
17137	11348
17137	27320
17137	25425
17138	7574
17138	10069
17138	2294
17139	8135
17139	27321
17139	5562
17140	23702
17140	8012
17141	4919
17141	14333
17142	21851
17142	8350
17143	1346
17143	4230
17143	4541
17144	98
17144	728
17144	3884
17144	27322
17145	9012
17145	604
17145	445
17146	14
17146	366
17146	24362
17147	10461
17147	25378
17147	9795
17148	27323
17148	4634
17148	16405
17148	9767
17149	2440
17149	19312
17149	5881
17149	5880
17149	15069
17149	25109
17149	27324
17150	27325
17150	2825
17150	7499
17150	638
17151	16194
17151	13094
17151	1872
17152	2196
17152	4433
17153	27326
17153	16128
17153	13643
17153	15855
17153	21688
17154	1119
17154	7628
17154	2095
17154	939
17154	6491
17154	4076
17154	1374
17155	16997
17155	20500
17156	3599
17156	27327
17157	21453
17157	3027
17157	27328
17157	10892
17158	19079
17158	9822
17158	27329
17159	27331
17160	2814
17160	2041
17160	2893
17161	3859
17161	9890
17161	5231
17162	815
17162	774
17162	6907
17162	13362
17162	27332
17163	128
17163	27334
17164	1055
17164	27335
17164	20394
17165	27336
17165	948
17165	951
17165	12571
17166	27337
17166	21874
17166	2878
17167	12646
17167	21574
17167	4057
17167	20539
17168	4451
17168	13507
17168	6503
17169	20881
17169	12636
17170	16389
17170	27338
17170	2836
17171	2213
17171	23977
17171	7894
17172	27339
17172	3632
17173	27341
17173	8867
17174	326
17174	2810
17174	27342
17174	16460
17174	1322
17175	8491
17175	27343
17175	14124
17176	27089
17176	40
17177	7716
17177	234
17177	27344
17178	20946
17178	15650
17178	19788
17178	13789
17178	27345
17179	11509
17179	27346
17179	7645
17180	23422
17180	9861
17180	18081
17181	27347
17181	27348
17181	3630
17182	20136
17182	12574
17183	16516
17183	24446
17183	27349
17184	26267
17184	17707
17184	7494
17184	7495
17184	7493
17185	10609
17185	24816
17186	27350
17186	3140
17186	3547
17186	1110
17186	7116
17186	7221
17187	27351
17187	7628
17187	2380
17188	8486
17188	6594
17188	7586
17188	24055
17188	9035
17189	10956
17189	3756
17189	463
17190	11912
17190	15461
17191	1256
17191	5974
17192	27252
17192	22529
17192	27352
17193	15320
17193	3879
17194	25180
17194	25247
17194	22485
17194	13939
17194	12933
17194	24577
17194	22756
17194	27353
17194	16982
17194	1674
17194	1790
17194	27354
17194	348
17194	12130
17194	10610
17194	18028
17195	3723
17195	27355
17195	7401
17196	7734
17196	11583
17197	21530
17197	12057
17198	63
17198	25220
17198	4003
17198	7124
17199	18495
17199	27359
17200	27360
17200	6918
17200	8234
17201	1159
17201	1724
17202	13216
17202	10592
17202	666
17203	4440
17203	4354
17203	1515
17203	5705
17203	22056
17203	12554
17203	7866
17204	23567
17204	1245
17204	12803
17204	12925
17205	5013
17205	4922
17205	7327
17206	7909
17206	12773
17206	27362
17207	7295
17207	22752
17208	10141
17208	27363
17208	6491
17208	1207
17208	27364
17209	17940
17209	24654
17209	24655
17210	4913
17210	19728
17210	503
17210	27365
17211	20963
17212	3165
17212	14413
17212	27366
17212	27367
17212	18496
17213	9933
17213	27368
17214	27369
17214	318
17215	7658
17215	6240
17215	10995
17215	744
17216	239
17217	20778
17217	14204
17218	27370
17219	3303
17219	18062
17219	21691
17219	4936
17220	4784
17221	9742
17221	15119
17222	10334
17222	27371
17222	17509
17223	18613
17223	27372
17223	13298
17223	27373
17224	1968
17224	27375
17224	27376
17225	2471
17225	2274
17225	2171
17225	2627
17225	153
17225	17209
17226	27377
17226	22726
17226	14630
17227	1055
17228	16951
17228	18459
17228	13544
17229	27378
17230	257
17230	2660
17230	27379
17230	5012
17230	398
17230	8444
17230	8023
17230	2429
17230	612
17230	3875
17230	14658
17231	14448
17231	20309
17231	2137
17232	19975
17232	5197
17232	3011
17232	5975
17232	27381
17232	12529
17233	14789
17233	27382
17233	25629
17234	27383
17234	1938
17234	127
17235	477
17235	21360
17235	12535
17235	12988
17236	3363
17236	2186
17236	27384
17236	7884
17236	1877
17236	8896
17237	20535
17237	27385
17237	27386
17238	13495
17238	2339
17238	7046
17238	461
17238	9209
17238	7043
17238	3745
17239	27387
17239	14258
17239	1641
17240	966
17240	2107
17241	6218
17241	1921
17241	9150
17242	460
17243	7973
17243	18935
17243	23051
17243	27390
17243	772
17244	24343
17244	377
17244	7954
17245	479
17245	9071
17245	9070
17245	212
17246	23721
17246	3602
17246	27391
17246	5122
17246	27392
17247	866
17247	13780
17247	4118
17248	1951
17248	3213
17248	34
17249	25992
17249	17088
17250	1016
17250	3486
17250	49
17250	135
17250	4001
17251	8665
17252	27395
17252	4166
17252	10400
17252	7212
17252	4455
17253	2025
17253	22013
17253	27396
17254	3140
17254	627
17254	7989
17254	2496
17255	27397
17255	968
17256	9361
17256	7614
17256	1061
17256	128
17256	11129
17256	17695
17256	3030
17256	3836
17257	1724
17257	27400
17258	18989
17258	27401
17259	27402
17259	627
17259	9295
17259	3938
17259	3079
17259	9518
17260	455
17260	11754
17260	27403
17260	19930
17260	15275
17260	27404
17260	6219
17261	560
17261	4350
17261	2104
17262	27405
17262	127
17262	16630
17262	4318
17263	27209
17263	23178
17263	3982
17263	12159
17263	15477
17263	23878
17263	27406
17263	27407
17263	2825
17263	9713
17263	12306
17264	6247
17264	5792
17264	27408
17265	9913
17265	18688
17265	15322
17266	27409
17266	8567
17266	4031
17266	24847
17267	27410
17267	17217
17267	11429
17267	27411
17268	10920
17268	9674
17268	24602
17268	27412
17269	988
17269	13916
17269	27413
17270	4820
17270	27414
17271	2024
17271	8023
17271	2186
17271	6127
17272	8699
17272	14276
17272	1945
17272	27415
17272	11026
17272	27416
17272	6055
17273	23981
17273	13447
17274	1160
17274	1968
17274	18089
17274	4183
17274	5075
17274	25753
17274	23129
17274	24063
17274	9615
17274	10703
17274	26559
17274	4939
17274	13566
17274	1061
17274	15523
17274	8924
17274	2478
17275	27418
17275	7929
17275	27419
17276	16940
17277	27421
17277	11195
17277	27422
17277	6948
17277	26313
17278	4371
17278	1359
17278	6999
17278	22327
17279	27423
17279	2894
17279	5103
17279	27424
17280	1041
17280	3993
17280	10400
17281	5923
17281	4721
17281	101
17281	2472
17282	22160
17282	25791
17283	27425
17283	240
17283	11022
17283	5196
17283	3216
17284	27426
17284	13453
17284	18131
17284	21541
17285	15985
17285	16180
17286	26469
17286	27428
17287	13848
17287	21805
17287	27429
17287	27430
17288	27431
17288	1882
17288	4166
17288	13234
17288	3240
17288	18576
17289	18312
17289	9828
17289	27432
17290	25941
17291	10604
17291	1898
17291	3155
17291	705
17291	19105
17291	1662
17291	5792
17291	14124
17291	1907
17291	18022
17291	17169
17291	22250
17292	1585
17292	14938
17293	27433
17293	4109
17294	8666
17294	15604
17294	2615
17294	26659
17294	10860
17295	27435
17295	21152
17296	27436
17296	10128
17296	5818
17297	14802
17297	772
17297	27437
17298	2184
17298	2170
17298	127
17298	7040
17298	15275
17298	19948
17298	9699
17298	3087
17298	19578
17298	28
17298	1055
17298	1374
17299	253
17299	14516
17300	821
17300	12330
17300	4543
17301	9012
17301	1426
17301	27438
17301	1839
17301	4524
17302	12328
17302	1436
17303	20274
17304	14094
17304	1949
17305	7267
17305	1645
17305	24067
17306	24839
17306	27440
17306	7572
17306	27441
17307	7124
17307	1164
17307	2495
17307	12375
17307	27442
17307	10616
17308	267
17308	7345
17308	17288
17309	27444
17309	8725
17309	27445
17310	2754
17310	3679
17310	308
17311	2990
17311	399
17311	5220
17312	4896
17312	6261
17312	91
17313	25998
17313	8389
17313	23774
17314	17235
17314	20855
17314	14152
17315	22311
17315	2390
17315	2285
17315	14141
17315	2577
17315	11754
17315	24437
17315	4251
17315	896
17315	4358
17315	14477
17315	25162
17315	5719
17315	16526
17316	3834
17316	11679
17316	453
17316	504
17316	13234
17317	7110
17317	19672
17317	23589
17318	13557
17318	15281
17318	27446
17318	12676
17319	4708
17319	1077
17319	6596
17319	41
17319	6020
17320	9206
17320	13520
17320	27447
17320	16897
17320	16236
17320	27448
17321	7989
17321	128
17321	12485
17322	19291
17322	2523
17322	2872
17322	4998
17322	25919
17322	10584
17323	21002
17323	17603
17323	27189
17323	27449
17324	3409
17324	3562
17324	340
17324	27452
17324	3431
17325	2642
17325	13625
17325	130
17325	3548
17326	27453
17326	5284
17326	25528
17326	2006
17326	1492
17326	7633
17326	7949
17326	27454
17326	1971
17327	27455
17328	1688
17328	27226
17329	1311
17329	27458
17329	21740
17330	27459
17330	2732
17330	24553
17331	4431
17331	13403
17331	18668
17332	5063
17332	3648
17332	7857
17332	22352
17333	3039
17333	27460
17334	17932
17334	10844
17334	4986
17335	4218
17335	26181
17335	22700
17335	2838
17336	27461
17336	863
17336	9278
17336	11136
17336	3333
17336	4862
17336	19679
17336	4469
17337	3210
17337	27462
17338	12502
17338	27463
17338	27464
17338	27465
17338	26724
17339	26030
17340	1218
17340	3011
17340	5198
17341	27466
17341	329
17341	14798
17341	27467
17342	6868
17342	21726
17343	21707
17343	11620
17344	22314
17344	27468
17344	429
17345	27469
17345	3884
17345	3776
17346	2417
17346	1365
17346	27470
17346	265
17346	27471
17346	7553
17346	17938
17346	6204
17346	5499
17347	4918
17347	15122
17348	3887
17348	6506
17348	2609
17349	17061
17349	2027
17349	7536
17349	952
17349	27472
17349	27473
17350	19190
17350	3792
17351	20333
17351	2238
17351	10307
17352	4662
17352	7602
17352	14488
17352	2993
17353	455
17353	27474
17353	4890
17353	6355
17353	27475
17353	305
17353	364
17353	3083
17353	27476
17354	228
17354	4573
17355	3217
17355	6235
17355	239
17355	3216
17356	9335
17356	13788
17356	8317
17356	1325
17357	8230
17357	25161
17357	957
17357	2238
17358	27477
17358	27478
17358	26643
17359	1041
17359	2931
17360	27479
17360	16323
17360	2634
17361	2167
17361	12262
17361	9361
17361	1641
17361	4625
17362	8234
17362	12533
17362	20673
17363	10844
17363	3861
17363	3338
17363	26057
17364	11783
17364	27480
17365	27481
17365	13196
17365	15789
17365	27482
17365	2587
17366	12723
17366	13397
17366	27483
17367	25487
17367	1936
17367	3606
17368	8443
17368	2858
17368	22322
17368	1982
17369	3083
17369	19225
17369	3743
17369	1980
17370	1451
17370	27484
17370	27485
17371	2393
17371	11167
17371	7019
17372	321
17372	27486
17372	27487
17373	15686
17373	9564
17373	19099
17373	3225
17374	428
17374	27488
17374	11963
17374	4363
17375	7776
17375	6409
17376	10073
17376	652
17376	5559
17376	240
17376	3217
17377	26618
17377	6723
17377	130
17377	2167
17378	2534
17378	27005
17379	27491
17379	5138
17380	27492
17380	1976
17380	27493
17380	27494
17381	2604
17381	18165
17381	6930
17381	15192
17381	3078
17382	27495
17382	11664
17382	6930
17382	17432
17383	10603
17383	5977
17384	27496
17384	27497
17384	27498
17385	3587
17385	27499
17385	3571
17385	27500
17385	16630
17385	8968
17386	27501
17386	27502
17386	11720
17386	2076
17386	14124
17387	2339
17387	357
17387	14610
17388	4277
17388	1971
17388	8530
17389	8257
17390	3333
17390	2721
17391	23279
17391	13342
17391	27503
17392	1569
17392	5348
17392	27505
17392	27506
17393	27507
17393	27508
17393	27509
17393	8131
17393	27510
17393	25166
17394	27511
17394	1841
17394	1324
17395	5337
17395	14182
17395	27514
17396	4121
17396	2718
17396	21971
17396	27516
17396	363
17397	27517
17398	27519
17398	3023
17398	1729
17398	489
17399	4454
17399	263
17399	2294
17400	27520
17400	18677
17400	17543
17401	3411
17401	10967
17401	6586
17402	734
17402	718
17402	16448
17403	27522
17403	10328
17403	27523
17403	8816
17403	8067
17404	440
17404	378
17404	1845
17405	24512
17405	27524
17405	19090
17405	12328
17405	21201
17405	19181
17405	18636
17405	17974
17405	16339
17405	19479
17406	19132
17406	6231
17406	16096
17407	19127
17407	23068
17407	2120
17408	19057
17409	58
17409	4673
17409	16632
17409	16425
17409	1197
17409	21375
17409	16634
17409	24939
17409	3472
17409	24938
17410	26818
17410	3882
17411	27526
17412	15461
17412	4283
17412	8557
17413	3075
17413	3754
17413	5354
17413	2472
17413	25612
17414	21289
17414	1436
17415	27529
17415	5308
17415	19356
17416	1930
17416	5942
17416	303
17416	87
17416	21974
17416	7424
17416	2451
17416	380
17417	20933
17417	27530
17417	7424
17417	27531
17417	3632
17419	13399
17419	717
17420	13776
17420	10994
17420	4527
17420	7185
17420	739
17420	14083
17421	27533
17421	27534
17421	21415
17422	27535
17422	1028
17422	6369
17423	15155
17423	1491
17423	1319
17423	3804
17424	1248
17424	16266
17424	17065
17424	25793
17425	843
17426	160
17426	23559
17426	27537
17427	27538
17427	7081
17427	4796
17427	3201
17427	22369
17428	17879
17428	737
17428	1225
17428	6736
17428	10994
17429	8280
17429	3110
17429	5598
17430	15646
17430	27539
17430	15229
17431	6565
17431	27541
17432	3984
17432	27542
17433	16773
17433	5087
17433	26250
17433	13321
17434	12575
17435	2718
17435	5955
17435	27544
17436	27545
17437	24244
17437	7612
17438	1931
17438	20939
17438	19271
17439	166
17439	6727
17439	560
17440	18688
17440	27546
17440	27547
17441	3151
17441	20932
17441	26465
17442	27548
17442	14496
17442	6009
17443	2837
17443	2393
17443	27549
17444	1087
17444	6135
17444	27551
17445	25205
17445	2341
17445	9851
17447	27553
17447	27554
17447	27555
17448	27556
17448	21852
17448	14556
17448	4532
17449	4956
17450	3210
17450	1528
17450	945
17450	19031
17451	27559
17451	21901
17451	27560
17451	562
17452	439
17452	14298
17452	4676
17453	21
17453	20091
17453	27561
17454	26872
17455	16052
17455	9075
17455	2632
17455	3095
17455	2581
17455	27563
17456	4938
17456	17247
17457	24364
17457	27564
17457	27565
17457	20350
17458	12520
17458	22232
17458	1472
17458	27567
17459	27568
17459	21869
17459	20751
17460	8140
17460	162
17460	12649
17460	17860
17461	16110
17461	7536
17461	1385
17462	27570
17462	27571
17463	3933
17463	27572
17464	4997
17464	22635
17464	7374
17464	13940
17465	1683
17465	10034
17465	1800
17466	27574
17466	21328
17466	20994
17467	1193
17467	16904
17467	27575
17467	27576
17467	2269
17468	27577
17468	977
17468	8027
17468	6363
17469	7
17469	1831
17469	553
17469	6774
17470	24123
17470	4011
17470	14875
17471	6566
17471	5468
17471	2137
17471	27578
17471	27579
17471	17188
17471	239
17472	3472
17472	3407
17473	8732
17473	27580
17473	4449
17473	14150
17474	20249
17474	27582
17474	12511
17474	27583
17475	13559
17475	1156
17475	27584
17476	27586
17476	2487
17477	5503
17477	2483
17477	13773
17477	1161
17477	1875
17477	7727
17477	3047
17477	2171
17478	3857
17478	27587
17478	20650
17479	8401
17480	1228
17480	24502
17480	25924
17481	1841
17481	5131
17482	10570
17482	10319
17483	2690
17483	27590
17484	15066
17484	27591
17484	489
17484	7221
17484	8446
17485	6085
17485	12462
17485	19222
17485	6073
17486	1885
17486	19506
17486	5253
17486	16913
17487	20380
17487	25981
17487	14547
17488	26203
17488	5274
17488	27592
17489	27593
17489	18053
17489	9041
17489	6632
17490	3077
17490	20985
17490	19092
17491	1143
17491	13321
17491	16613
17491	9109
17492	19909
17492	27594
17492	9168
17492	27595
17492	18571
17492	2213
17493	2533
17493	27596
17493	12798
17494	12665
17494	375
17494	1055
17495	24105
17495	2104
17496	3191
17496	27597
17497	16327
17497	2121
17497	19700
17498	17076
17498	27598
17499	7569
17499	25393
17499	27599
17499	16040
17499	10406
17499	27600
17500	27247
17500	15784
17500	23366
17500	7596
17500	1649
17500	25832
17501	13714
17501	23780
17501	4794
17502	3153
17502	3026
17502	127
17502	6888
17502	12410
17503	805
17503	147
17503	4821
17504	14788
17504	27594
17504	6072
17504	27601
17505	702
17505	10739
17506	1385
17507	27602
17507	27603
17507	19061
17508	699
17509	7051
17509	10369
17509	4890
17510	22080
17510	26507
17510	18565
17510	1319
17511	27605
17512	17772
17512	25117
17512	308
17512	3967
17513	16851
17514	1751
17514	27607
17514	4802
17515	12025
17515	20302
17516	2629
17516	8773
17516	27040
17517	15219
17517	24805
17517	6774
17517	13267
17517	4706
17517	9077
17517	10150
17517	1799
17517	3640
17518	8516
17518	25890
17518	9198
17518	9066
17519	16662
17519	27608
17519	12410
17519	17799
17520	16514
17520	27609
17520	23368
17520	12009
17521	2034
17521	10246
17521	2388
17521	2670
17521	3941
17521	2027
17522	7430
17522	27610
17523	27611
17523	2104
17524	1995
17524	3391
17524	14120
17525	16830
17525	6657
17525	202
17525	3277
17526	1364
17526	10617
17526	7921
17527	1989
17527	7
17527	6133
17527	18261
17527	6767
17528	27612
17529	4493
17529	10141
17529	15300
17529	19496
17530	306
17530	1607
17530	2440
17530	27613
17530	19405
17530	2482
17530	15754
17531	25049
17531	27614
17531	27615
17532	27616
17532	23723
17532	22929
17533	7953
17534	27169
17534	8107
17535	24299
17535	17382
17535	15612
17535	9318
17535	16606
17535	25384
17535	19370
17535	27619
17535	24607
17536	27620
17536	4937
17536	6504
17536	20990
17536	25037
17536	10770
17537	4040
17537	14952
17537	157
17538	18758
17538	27621
17538	19877
17539	6205
17539	27622
17540	24708
17540	303
17540	12080
17540	2597
17542	10682
17542	14609
17542	24245
17543	27624
17543	21162
17543	4170
17544	165
17544	22104
17545	2126
17545	4887
17545	5915
17545	3113
17545	1871
17545	8377
17545	445
17545	6070
17545	5614
17545	5126
17546	727
17546	6250
17546	698
17547	8034
17547	14213
17547	4909
17547	11531
17548	22596
17548	5462
17548	9539
17549	6109
17549	18135
17549	1634
17550	27625
17550	27626
17550	2509
17550	1967
17551	16521
17551	14791
17551	23436
17552	27628
17552	13784
17552	17661
17552	16760
17553	27629
17553	2000
17553	1967
17554	26124
17554	6667
17554	11060
17555	755
17555	280
17555	27631
17556	15392
17556	1646
17556	20400
17557	12551
17557	5503
17557	15461
17558	19413
17558	4122
17558	2307
17558	5944
17558	265
17558	13239
17559	1453
17559	15648
17559	21862
17560	20854
17560	20107
17560	7280
17561	23001
17561	397
17561	25983
17562	20299
17562	2029
17563	1985
17564	17530
17564	27632
17564	27633
17565	627
17565	27634
17566	7916
17566	1319
17566	2559
17567	8026
17568	27635
17568	12968
17569	27636
17569	27637
17569	22826
17570	10604
17570	27638
17571	8441
17571	12297
17571	18391
17572	4524
17572	27639
17572	27640
17572	2366
17573	26183
17573	6491
17573	3984
17573	27641
17573	5740
17574	25418
17574	3281
17574	6791
17574	27643
17575	21373
17575	25857
17575	27644
17575	27645
17575	2728
17575	10723
17575	15125
17575	27646
17576	7646
17576	312
17576	3421
17576	547
17577	27647
17577	22929
17577	8011
17577	15610
17577	8427
17577	218
17577	761
17578	2256
17578	97
17578	387
17579	19610
17579	25516
17579	27649
17580	1526
17581	7704
17581	19177
17581	13229
17581	13263
17582	23204
17582	27650
17582	22262
17582	3550
17582	21851
17583	11423
17583	121
17583	16456
17584	15129
17584	26871
17584	1333
17585	12666
17585	2432
17585	3601
17585	10945
17586	27651
17586	6625
17586	26926
17586	16776
17587	27652
17587	8872
17587	10700
17587	2875
17587	16945
17587	878
17588	4231
17588	14338
17588	13874
17589	15789
17589	22725
17589	5908
17589	24673
17590	2815
17590	27653
17590	25348
17591	27654
17591	7737
17591	5467
17592	27655
17592	27657
17592	27658
17592	27659
17592	26994
17592	21393
17592	27660
17592	27661
17592	1790
17593	10063
17593	10259
17593	27662
17594	3754
17594	11679
17595	7368
17595	7367
17595	7366
17595	3520
17596	2417
17596	27663
17596	2254
17597	14333
17597	27664
17597	23832
17597	20337
17597	5679
17598	27665
17598	512
17598	18601
17599	15549
17599	4384
17599	16503
17600	13942
17600	27666
17600	21248
17601	5494
17601	22438
17601	16175
17602	16875
17602	12055
17602	34
17602	9158
17603	27667
17603	7491
17603	1491
17603	2180
17603	2963
17603	7217
17604	10234
17604	9967
17605	27668
17605	15224
17606	27669
17607	27671
17607	3172
17608	11312
17608	2031
17608	947
17609	27672
17609	16009
17609	27234
17609	4916
17610	27673
17610	445
17610	2180
17610	6070
17611	9361
17611	18
17611	21648
17612	367
17612	34
17612	27674
17612	22786
17613	27675
17613	27676
17613	7950
17614	27677
17614	21895
17614	10055
17614	6503
17615	3591
17615	14120
17616	24286
17616	27678
17616	27679
17616	10308
17616	2657
17617	9694
17617	2336
17618	1243
17618	4238
17618	14860
17619	19915
17619	3716
17619	23922
17620	9954
17620	17528
17620	27681
17621	18887
17621	18524
17622	16613
17622	1874
17622	17209
17622	948
17622	23869
17623	27682
17623	27683
17623	27684
17624	1867
17624	23410
17624	11840
17624	15557
17624	440
17624	5860
17625	27685
17625	15433
17626	27686
17626	4324
17626	11016
17627	14141
17627	707
17627	17627
17628	8454
17628	27688
17629	239
17629	21744
17629	1302
17630	27689
17630	3371
17630	12615
17630	161
17630	9723
17631	24241
17631	4243
17631	19068
17631	15939
17632	7446
17632	5346
17632	2855
17633	18804
17633	27690
17634	11476
17634	23541
17634	5498
17634	4261
17634	11533
17634	1991
17634	20628
17635	21212
17635	6675
17635	19318
17636	9344
17636	27691
17636	27692
17636	10354
17636	27201
17637	20805
17637	6039
17637	27693
17638	8007
17638	14533
17638	2137
17639	16867
17639	15506
17639	2433
17639	15668
17639	12483
17639	8868
17639	127
17639	13282
17639	4285
17640	3683
17640	11743
17640	27694
17641	27695
17641	25576
17641	7932
17641	27696
17641	607
17641	20294
17642	8127
17642	27697
17642	27698
17642	6157
17642	1506
17643	25117
17644	2452
17644	15345
17644	4805
17644	27699
17644	9172
17645	14851
17645	11002
17645	5348
17645	8047
17646	9857
17646	27701
17646	2054
17647	12914
17647	9479
17647	27702
17648	13916
17648	3980
17648	13728
17648	24975
17648	8047
17648	25943
17648	4995
17649	22116
17649	16496
17649	12936
17650	3447
17650	3251
17650	3151
17651	14237
17651	4391
17651	27705
17652	926
17652	13542
17652	19368
17653	22196
17653	27706
17653	19874
17653	2889
17653	20615
17654	27707
17654	7012
17654	22056
17655	6677
17655	19926
17655	1984
17656	5602
17656	27708
17657	27710
17657	22464
17658	10122
17658	17578
17659	18149
17659	21123
17660	9858
17660	6168
17660	1686
17660	3441
17661	26722
17661	27711
17661	27712
17661	10705
17661	27713
17661	27714
17662	93
17662	6120
17663	493
17663	25425
17664	11400
17664	6017
17665	6689
17665	27716
17666	27717
17666	3758
17667	27719
17667	27720
17667	10645
17668	5908
17668	27723
17669	380
17669	23329
17669	2773
17669	2241
17670	6136
17670	4120
17671	1303
17671	463
17671	2600
17671	17259
17671	15384
17671	27302
17671	14575
17672	7272
17672	11295
17672	7366
17673	10879
17673	8097
17673	2765
17673	14585
17674	26438
17674	390
17675	2907
17675	1378
17676	8796
17676	27724
17676	7388
17677	13433
17677	8201
17677	3378
17678	3589
17678	3831
17678	1256
17679	3195
17679	15650
17679	3015
17679	27725
17679	14273
17679	27726
17679	19311
17680	11793
17680	438
17680	27727
17681	27728
17681	27729
17681	7251
17682	6303
17683	14122
17683	27731
17684	6371
17684	1945
17684	5471
17684	15529
17684	6482
17684	4358
17685	11490
17685	9892
17685	3216
17686	1795
17686	127
17686	24289
17686	14120
17687	10619
17687	6798
17687	14269
17687	1161
17687	2417
17688	2166
17688	17800
17688	4450
17688	4229
17688	6724
17688	4358
17688	13779
17688	21459
17688	3994
17688	15176
17689	4840
17689	9044
17689	27733
17689	16941
17689	21267
17689	13417
17690	27734
17690	24990
17690	26502
17691	27735
17691	2389
17692	27736
17692	27737
17692	10044
17692	3463
17693	973
17693	2905
17693	9493
17693	1852
17694	7035
17694	12907
17695	1835
17695	6811
17696	9206
17696	26299
17697	27739
17697	4963
17697	53
17697	6955
17698	27740
17698	9915
17699	26796
17699	4442
17700	2389
17700	3251
17700	3250
17700	17348
17700	27741
17700	27742
17700	4710
17700	3942
17701	27743
17701	27744
17702	5665
17702	17278
17702	21294
17703	3269
17703	547
17703	6317
17703	614
17704	21849
17704	7675
17704	7218
17705	5095
17705	7002
17705	5719
17705	17805
17706	340
17706	27745
17707	14540
17707	5888
17707	14035
17707	24518
17708	5620
17708	2294
17709	6279
17709	4249
17710	125
17710	11573
17710	27746
17711	2830
17711	489
17711	11300
17711	9565
17712	1310
17712	13139
17712	3
17712	1795
17712	18067
17712	25954
17713	5032
17713	16234
17713	8025
17713	4183
17713	6157
17713	3080
