uid	sid
7379	107
7379	504
7380	3277
7380	262
7380	251
7380	62
7380	228
7380	4383
7380	198
7380	141
7381	3596
7381	7
7381	6734
7381	6600
7381	4469
7381	354
7381	3990
7381	4151
7381	369
7382	61
7382	1013
7382	624
7382	7
7382	146
7382	49
7382	84
7382	262
7382	683
7382	86
7382	62
7382	88
7382	858
7382	90
7382	40
7382	12
7382	270
7382	158
7382	620
7382	3001
7382	1084
7382	2221
7383	126
7383	4512
7383	1891
7383	49
7383	192
7383	682
7383	1832
7384	1144
7384	4705
7384	7175
7384	135
7384	324
7384	141
7385	61
7385	1012
7385	1608
7385	756
7385	495
7385	11
7385	12
7385	117
7385	20
7385	3429
7385	2026
7385	765
7386	434
7386	484
7386	3824
7386	395
7386	20
7386	741
7386	3431
7387	1409
7387	2146
7387	999
7387	5326
7387	518
7387	1171
7387	50
7387	1339
7387	2490
7387	2034
7387	406
7387	4438
7388	126
7388	7181
7388	3057
7388	1314
7388	163
7388	49
7388	1177
7388	58
7388	226
7388	89
7388	40
7388	12
7388	20
7388	307
7388	135
7388	3049
7388	198
7388	5413
7389	7
7389	190
7389	9
7389	418
7389	452
7389	149
7389	227
7389	4378
7389	12
7389	45
7389	2257
7389	505
7390	2923
7390	65
7390	1144
7390	33
7390	2473
7390	1519
7390	1897
7390	40
7390	12
7390	53
7390	638
7390	232
7390	45
7390	46
7390	405
7391	635
7391	149
7391	228
7391	267
7391	20
7391	124
7391	7491
7392	239
7392	127
7392	1998
7392	3279
7392	5133
7392	135
7392	198
7392	45
7392	740
7392	741
7392	1032
7392	824
7392	2019
7393	61
7393	2037
7393	33
7393	68
7393	2909
7393	98
7393	2372
7393	4580
7393	3075
7393	5524
7393	366
7393	3324
7393	1618
7393	472
7393	32
7393	3592
7393	2324
7393	694
7393	40
7393	104
7393	268
7393	12
7393	591
7393	20
7393	854
7393	7646
7393	732
7393	3637
7393	6539
7393	364
7393	198
7393	606
7393	150
7393	2087
7393	7675
7394	3812
7394	163
7394	84
7394	89
7394	7607
7394	198
7394	740
7394	2961
7394	4885
7395	310
7395	838
7395	163
7395	577
7396	1304
7396	459
7396	2013
7396	5794
7396	1472
7397	225
7397	394
7397	3040
7397	5434
7397	4977
7397	208
7397	163
7397	85
7397	7392
7398	33
7398	5793
7398	88
7398	6580
7398	2298
7398	406
7399	310
7399	633
7399	448
7399	3324
7399	5526
7399	318
7399	333
7399	6983
7399	734
7400	47
7400	48
7400	313
7400	174
7400	683
7400	227
7400	229
7400	420
7400	230
7400	1964
7401	142
7401	6137
7401	2200
7401	1
7401	1892
7401	3053
7401	2190
7401	49
7401	58
7401	149
7401	89
7401	7491
7401	5936
7402	110
7402	339
7402	187
7402	654
7402	258
7402	208
7402	2044
7402	1660
7402	86
7402	418
7402	452
7402	228
7402	155
7402	156
7402	157
7402	392
7402	41
7402	619
7402	158
7402	620
7402	7494
7403	61
7403	2964
7403	48
7403	190
7403	5501
7403	84
7403	101
7403	362
7403	149
7403	32
7403	3386
7404	75
7404	643
7404	215
7404	664
7404	681
7404	99
7404	759
7404	366
7404	228
7404	545
7404	626
7404	230
7404	223
7404	323
7404	6166
7404	5111
7405	61
7405	1826
7405	214
7405	1592
7405	170
7405	1539
7405	3185
7405	101
7405	222
7405	32
7406	61
7406	234
7406	163
7406	49
7406	4374
7406	210
7406	2773
7406	590
7406	11
7406	268
7406	4
7406	20
7406	2155
7406	282
7406	74
7407	6187
7407	4134
7407	831
7407	3122
7407	528
7407	1066
7407	2701
7407	192
7407	6963
7407	276
7407	59
7407	7240
7407	556
7407	1114
7407	441
7407	53
7407	43
7407	359
7407	323
7407	855
7408	61
7408	394
7408	7
7408	402
7408	92
7408	262
7408	104
7408	2371
7408	12
7408	269
7408	53
7409	239
7409	213
7409	6656
7409	116
7409	7
7409	3193
7409	5610
7409	433
7409	6345
7409	5160
7409	6603
7409	7206
7409	854
7409	4706
7410	5190
7410	1119
7410	2581
7410	302
7410	191
7410	229
7410	20
7411	453
7411	2537
7411	384
7411	1014
7412	239
7412	2171
7412	163
7412	2047
7412	691
7412	364
7412	198
7412	389
7412	150
7413	7083
7413	65
7413	2880
7413	127
7413	310
7413	4829
7413	5143
7413	243
7413	2909
7413	1568
7413	99
7413	192
7413	5277
7413	85
7413	100
7413	4427
7413	7205
7413	2298
7413	617
7413	167
7413	584
7413	661
7413	264
7413	40
7413	104
7413	441
7413	266
7413	738
7413	4
7413	12
7413	1993
7413	271
7413	53
7413	135
7413	601
7413	364
7413	198
7413	150
7413	323
7413	1436
7413	3370
7413	476
7413	698
7413	504
7413	153
7413	1774
7413	446
7413	824
7413	56
7413	7092
7414	142
7414	6184
7414	58
7414	2699
7414	62
7414	3183
7414	167
7414	455
7414	496
7414	43
7414	3438
7415	370
7415	664
7415	1360
7415	420
7415	12
7415	20
7415	1634
7416	469
7416	706
7416	1
7416	235
7416	163
7416	99
7416	810
7416	2461
7416	264
7416	104
7416	266
7416	11
7416	738
7416	268
7416	269
7416	306
7416	842
7416	270
7416	823
7416	195
7416	198
7416	324
7416	1032
7417	754
7417	1
7417	48
7417	215
7417	3362
7417	149
7417	20
7418	61
7418	643
7418	7
7418	1797
7418	758
7418	314
7418	1519
7418	192
7418	10
7418	149
7418	32
7418	2621
7418	661
7418	41
7418	4
7418	53
7418	197
7418	20
7418	137
7419	239
7419	6368
7419	357
7419	194
7419	7676
7419	11
7419	530
7419	642
7419	306
7419	135
7419	359
7420	379
7420	932
7420	1280
7420	3138
7420	314
7420	146
7420	99
7420	759
7420	262
7420	955
7420	5728
7420	102
7420	452
7420	599
7420	10
7420	32
7420	3029
7420	1540
7420	3084
7420	40
7420	980
7420	958
7420	41
7420	738
7420	268
7420	600
7420	12
7420	319
7420	269
7420	497
7420	1285
7420	136
7420	629
7420	107
7420	1264
7420	4566
7420	324
7420	2390
7420	4893
7420	504
7420	3140
7421	1996
7421	7
7421	5393
7421	49
7421	2481
7421	290
7421	4280
7422	187
7422	433
7422	163
7422	2525
7422	32
7422	556
7422	40
7422	404
7422	12
7422	2534
7422	1142
7422	3328
7423	2950
7423	262
7423	1085
7423	276
7423	89
7423	783
7423	926
7423	958
7423	626
7423	4
7423	389
7424	2753
7424	6651
7424	5018
7424	7294
7425	1778
7425	2046
7425	2303
7425	2187
7425	20
7425	2949
7426	262
7426	40
7426	104
7426	738
7426	318
7426	12
7426	117
7426	306
7426	270
7426	135
7427	97
7427	49
7427	2615
7427	472
7427	7677
7427	194
7427	40
7427	2371
7427	498
7427	364
7427	1180
7427	45
7427	324
7427	56
7428	49
7428	1488
7428	84
7428	3518
7428	1086
7428	320
7428	963
7428	198
7429	3443
7429	6016
7429	4227
7429	301
7429	624
7429	1330
7429	99
7429	167
7429	12
7429	4791
7430	7450
7430	5416
7430	7016
7430	781
7430	367
7431	35
7431	624
7431	7
7431	632
7431	159
7431	433
7431	188
7431	48
7431	2170
7431	234
7431	235
7431	27
7431	2869
7431	2171
7431	478
7431	1415
7431	160
7431	2172
7431	163
7431	92
7431	1091
7431	50
7431	1610
7431	85
7431	86
7431	1094
7431	418
7431	236
7431	635
7431	3352
7431	166
7431	88
7431	858
7431	2755
7431	211
7431	237
7431	512
7431	238
7431	149
7431	89
7431	1159
7431	1419
7431	90
7431	616
7431	1021
7431	155
7431	156
7431	2499
7431	4040
7431	392
7431	1096
7431	703
7431	4127
7431	1835
7431	2501
7431	925
7431	815
7431	1768
7431	1022
7431	5008
7431	1420
7431	1456
7431	2319
7432	36
7432	1609
7432	749
7432	190
7432	174
7432	49
7432	148
7432	3
7432	6405
7432	39
7432	1320
7432	135
7432	364
7432	401
7432	698
7433	3987
7433	1144
7433	4224
7433	6
7433	172
7433	935
7433	32
7433	3000
7433	496
7433	158
7433	3611
7434	5507
7434	3697
7434	1695
7434	1087
7434	560
7434	270
7434	6620
7435	170
7435	1081
7435	36
7435	159
7435	244
7435	2238
7435	1202
7435	1171
7435	9
7435	364
7435	442
7435	855
7435	864
7436	87
7436	3347
7436	2464
7436	3315
7437	7
7437	99
7437	192
7437	324
7437	4262
7438	305
7438	749
7438	97
7438	681
7438	2044
7438	88
7438	20
7439	3850
7439	655
7439	935
7439	191
7439	856
7439	32
7439	1149
7439	2246
7439	320
7439	364
7439	45
7439	2233
7440	61
7440	256
7440	313
7440	1968
7440	1291
7440	104
7440	64
7440	1436
7441	33
7441	472
7441	32
7441	6172
7441	618
7441	104
7441	473
7441	268
7441	819
7441	45
7442	1144
7442	4853
7442	1312
7442	3667
7442	190
7442	10
7442	1900
7442	4156
7443	299
7443	48
7443	1841
7443	97
7443	664
7443	524
7443	190
7443	2148
7443	148
7443	3
7443	1289
7443	401
7443	7521
7443	7679
7444	643
7444	3163
7444	664
7444	190
7444	2149
7444	58
7444	250
7444	4139
7444	1513
7444	420
7444	1022
7444	4361
7444	260
7444	503
7445	6508
7445	4545
7445	28
7445	418
7445	211
7446	65
7446	127
7446	624
7446	243
7446	1184
7446	190
7446	84
7446	89
7446	32
7446	318
7446	12
7446	269
7446	496
7446	1022
7446	4701
7446	400
7446	325
7446	1032
7447	6466
7447	3912
7447	689
7447	664
7447	1174
7447	192
7447	84
7447	2089
7447	1022
7447	560
7447	1004
7447	638
7447	3531
7447	1436
7447	7109
7448	61
7448	1756
7448	2286
7448	68
7448	7151
7448	163
7448	49
7448	84
7448	236
7448	858
7448	10
7448	436
7448	89
7448	842
7448	869
7448	150
7448	224
7448	405
7448	153
7449	6746
7449	706
7449	624
7449	1414
7449	1048
7449	1568
7449	163
7449	2678
7449	587
7449	638
7449	5648
7450	4028
7450	847
7450	1925
7450	471
7450	276
7450	2396
7450	2727
7450	2264
7450	1060
7451	2844
7451	99
7451	3824
7451	2234
7452	7
7452	1440
7452	10
7452	3197
7452	3049
7453	305
7453	1148
7453	1146
7453	395
7453	89
7453	466
7453	529
7453	530
7453	662
7453	911
7454	305
7454	856
7454	264
7454	268
7454	4
7454	1720
7454	307
7454	198
7455	5848
7455	6246
7455	1161
7455	360
7456	7406
7456	2471
7456	189
7456	3619
7456	7681
7456	2675
7456	5419
7456	3084
7456	5343
7456	5245
7456	3869
7457	624
7457	163
7457	5664
7457	194
7457	40
7457	498
7457	364
7457	4268
7457	7583
7458	247
7458	20
7458	3319
7458	2813
7458	3172
7458	505
7459	3103
7459	7439
7459	243
7459	2973
7459	1519
7459	2781
7459	192
7459	1941
7459	3504
7459	3125
7460	1144
7460	906
7460	5390
7460	6742
7460	7466
7460	192
7460	2615
7460	4117
7460	4928
7461	244
7461	5044
7461	84
7461	223
7461	3759
7461	1671
7461	291
7462	172
7462	1797
7462	210
7462	2269
7463	160
7463	209
7463	1799
7463	103
7463	53
7463	1276
7463	5102
7463	406
7463	1502
7464	5208
7464	706
7464	1616
7464	163
7464	49
7464	99
7464	714
7464	268
7465	85
7465	1659
7465	3323
7465	5963
7465	1896
7465	3633
7465	979
7465	6219
7465	7393
7465	7261
7465	106
7466	6705
7466	821
7466	4335
7466	1180
7467	239
7467	61
7467	110
7467	624
7467	7
7467	366
7467	7562
7467	788
7467	1149
7467	497
7467	1730
7467	445
7467	939
7467	5328
7467	911
7467	364
7467	1643
7467	150
7467	291
7468	186
7468	1063
7468	5205
7468	259
7468	10
7469	3819
7469	3277
7469	33
7469	5255
7469	1330
7469	758
7469	207
7469	1841
7469	97
7469	259
7469	49
7469	99
7469	192
7469	210
7469	211
7469	694
7469	1654
7469	1604
7469	320
7469	198
7469	150
7469	741
7469	406
7469	141
7469	56
7470	154
7470	5166
7470	3033
7470	40
7470	12
7470	306
7470	4287
7471	1300
7471	2913
7471	509
7471	6239
7471	6351
7471	6923
7471	6574
7471	1636
7472	4853
7472	4519
7472	28
7472	5069
7472	4835
7472	5881
7472	58
7472	6357
7472	3467
7472	858
7472	318
7473	624
7473	6635
7473	635
7473	204
7473	3000
7473	40
7473	104
7473	12
7473	1087
7473	270
7473	198
7473	45
7474	394
7474	4115
7474	5034
7474	478
7474	4903
7474	988
7474	503
7474	2745
7474	4964
7474	1335
7474	4928
7474	325
7474	2320
7475	2321
7475	826
7475	1040
7475	2046
7475	7455
7475	2882
7475	54
7476	386
7476	5350
7476	119
7476	148
7476	2926
7476	1486
7476	3130
7476	2898
7476	1768
7476	20
7477	6294
7477	6494
7477	295
7478	171
7478	7
7478	118
7478	37
7478	395
7478	947
7478	3262
7478	445
7478	5750
7478	7471
7479	2070
7479	7
7479	28
7479	92
7479	764
7479	1142
7480	1144
7480	1280
7480	189
7480	146
7480	192
7480	220
7480	84
7480	617
7480	264
7480	104
7480	12
7480	1436
7481	61
7481	5710
7481	1434
7481	3886
7481	5416
7481	7
7481	418
7481	2089
7481	12
7481	6934
7481	765
7481	601
7481	150
7481	137
7481	3199
7482	65
7482	3819
7482	235
7482	119
7482	192
7482	5585
7482	89
7482	4493
7482	601
7482	3267
7482	1032
7482	1376
7483	632
7483	58
7483	155
7483	12
7483	559
7483	334
7483	3389
7484	3487
7484	553
7484	49
7484	84
7484	86
7485	7
7485	6797
7485	6167
7485	334
7485	324
7486	145
7486	5495
7486	616
7486	860
7486	12
7486	2945
7486	1037
7486	2573
7487	1434
7487	4866
7487	1012
7487	6106
7487	1
7487	631
7487	302
7487	440
7487	1177
7487	395
7487	103
7487	3738
7487	1149
7487	266
7487	642
7487	1320
7487	765
7487	364
7487	406
7488	172
7488	3
7488	4240
7488	7223
7488	1264
7488	295
7489	2725
7489	3314
7489	40
7489	20
7489	224
7490	4069
7490	5510
7490	5307
7490	230
7490	496
7490	1903
7490	3049
7490	364
7490	198
7491	6582
7491	742
7491	7
7491	1616
7491	1066
7491	49
7491	20
7491	7353
7491	6077
7491	4383
7491	1180
7491	5420
7492	61
7492	3277
7492	7
7492	172
7492	258
7492	99
7492	192
7492	917
7492	236
7492	616
7492	318
7492	4
7492	117
7492	135
7492	765
7492	741
7493	3907
7493	5626
7493	433
7493	899
7493	234
7493	2331
7493	6373
7493	3504
7493	2017
7493	3015
7493	5603
7493	89
7493	1159
7493	228
7493	155
7493	392
7493	20
7493	3621
7493	4156
7493	44
7493	137
7493	54
7493	46
7493	645
7493	476
7494	6577
7494	259
7494	2089
7494	590
7494	455
7494	619
7495	3348
7495	7313
7495	481
7495	2089
7495	4
7495	5523
7495	73
7496	394
7496	1280
7496	99
7496	1691
7496	194
7496	495
7496	41
7496	1862
7496	531
7496	359
7496	765
7496	364
7496	1774
7497	62
7497	5130
7497	232
7497	323
7497	645
7497	476
7498	583
7498	3697
7498	264
7498	40
7498	11
7498	1898
7499	370
7499	7
7499	305
7499	1519
7499	191
7499	223
7499	627
7499	620
7499	20
7499	73
7500	998
7500	4391
7500	301
7500	1892
7500	49
7500	272
7501	2782
7501	7
7501	1797
7501	1352
7501	584
7501	40
7501	104
7501	12
7502	214
7502	906
7502	48
7502	209
7502	174
7502	4446
7502	163
7502	49
7502	58
7502	4539
7502	226
7502	88
7502	962
7502	227
7502	642
7502	333
7502	513
7502	1401
7502	5472
7502	503
7502	1886
7502	44
7502	3810
7502	1115
7502	5535
7503	2796
7503	61
7503	2301
7503	933
7503	4246
7503	85
7503	858
7503	7682
7503	4184
7503	151
7503	741
7504	1101
7504	48
7504	234
7504	2701
7504	98
7504	3813
7504	84
7504	2461
7504	781
7504	4473
7504	645
7505	75
7505	394
7505	38
7505	5044
7505	2624
7505	491
7505	2588
7505	32
7505	363
7505	661
7505	40
7505	958
7505	41
7505	359
7505	364
7505	198
7505	45
7505	740
7505	864
7506	1843
7506	3020
7506	856
7506	194
7506	1462
7506	53
7507	239
7507	33
7507	2924
7507	916
7507	217
7507	99
7507	192
7507	62
7507	3354
7508	65
7508	1349
7508	5385
7508	143
7508	37
7508	5127
7508	5994
7508	84
7508	85
7508	7683
7508	4267
7508	32
7508	90
7508	156
7508	223
7508	20
7508	1031
7508	44
7508	740
7508	2770
7508	5407
7508	360
7509	7684
7509	7056
7509	716
7509	1165
7509	6926
7509	1022
7509	20
7509	504
7509	360
7510	49
7510	759
7510	3327
7510	100
7510	157
7510	158
7510	323
7510	2232
7510	3315
7510	504
7510	446
7511	394
7511	3458
7511	2406
7511	631
7511	6368
7511	1316
7511	635
7511	271
7511	7068
7511	5052
7511	1250
7511	2856
7511	504
7512	126
7512	1232
7512	310
7512	234
7512	217
7512	259
7512	192
7512	262
7512	3028
7512	276
7512	1236
7512	40
7512	926
7512	626
7512	41
7512	4
7512	12
7512	269
7512	1002
7512	1079
7512	638
7512	198
7512	45
7512	54
7512	6371
7513	1063
7513	2105
7513	3886
7513	669
7513	3058
7513	452
7513	1601
7513	12
7513	678
7513	7277
7513	1238
7513	3804
7514	595
7514	186
7514	154
7514	181
7514	4759
7514	4231
7514	127
7514	256
7514	2052
7514	191
7514	457
7514	584
7514	266
7514	306
7514	951
7514	628
7514	525
7514	1176
7514	135
7514	3759
7514	601
7514	3151
7514	136
7514	1943
7514	46
7514	645
7514	476
7514	2269
7514	3199
7514	505
7514	369
7515	1279
7515	1998
7515	204
7515	3000
7515	1430
7515	1964
7515	198
7515	1994
7516	61
7516	65
7516	624
7516	5325
7516	7536
7516	302
7516	148
7517	142
7517	187
7517	38
7517	3284
7517	49
7517	84
7517	62
7517	266
7517	738
7517	12
7517	117
7517	525
7517	169
7517	135
7517	359
7517	614
7517	198
7517	1088
7517	45
7517	476
7518	6106
7518	654
7518	935
7518	155
7518	104
7518	498
7518	198
7518	389
7518	2257
7519	308
7519	186
7519	1101
7519	2286
7519	11
7519	662
7519	198
7520	624
7520	7
7520	590
7520	53
7520	45
7520	324
7521	192
7521	210
7521	86
7521	812
7521	1755
7521	2948
7521	155
7521	269
7522	2183
7522	3380
7522	1183
7522	1608
7522	5576
7522	848
7522	616
7522	229
7522	6562
7522	4573
7522	2764
7523	1434
7523	632
7523	4975
7523	366
7523	363
7523	3973
7523	40
7523	53
7523	1436
7523	3257
7524	7604
7524	624
7524	632
7524	1585
7524	1684
7524	262
7524	3494
7524	3084
7524	4982
7524	2337
7525	61
7525	170
7525	624
7525	7
7525	5325
7525	6711
7525	1202
7525	10
7525	5260
7526	154
7526	116
7526	244
7526	163
7526	272
7526	401
7526	1142
7526	503
7526	151
7527	61
7527	154
7527	2030
7527	758
7527	192
7527	62
7527	10
7527	3877
7527	11
7527	738
7527	268
7527	4
7527	627
7527	445
7527	1624
7527	14
7527	323
7528	61
7528	170
7528	624
7528	458
7528	302
7528	97
7528	3829
7528	226
7528	395
7528	227
7528	104
7528	260
7528	43
7528	359
7528	3009
7528	326
7529	213
7529	3812
7529	749
7529	1177
7529	210
7529	1660
7529	1561
7529	3836
7529	4791
7529	6053
7530	624
7530	7
7530	583
7530	350
7530	1691
7531	658
7531	1114
7531	376
7532	7243
7532	4647
7532	1797
7532	498
7532	823
7532	6936
7532	64
7532	3434
7533	1111
7533	313
7533	148
7533	226
7533	4182
7533	1496
7533	3063
7533	420
7533	267
7533	2532
7533	642
7533	20
7533	124
7533	3521
7534	154
7534	1996
7534	6142
7534	783
7534	1180
7534	2633
7535	170
7535	163
7535	49
7535	9
7535	88
7535	2342
7535	397
7535	7277
7535	645
7536	5350
7536	7
7536	2226
7536	879
7536	3418
7536	89
7536	5083
7536	74
7536	4198
7537	2218
7537	6125
7537	1121
7537	4327
7537	3633
7537	5307
7537	42
7537	862
7537	324
7537	360
7537	7092
7538	127
7538	969
7538	3575
7538	2492
7538	4414
7538	12
7538	559
7538	269
7538	4522
7538	1900
7538	2883
7538	7685
7538	329
7539	7
7539	1294
7539	587
7539	1871
7539	783
7539	404
7539	13
7539	500
7540	6
7540	5806
7540	5732
7540	87
7540	1470
7540	626
7540	600
7540	12
7540	195
7540	400
7540	1498
7540	136
7540	1376
7540	446
7541	61
7541	5471
7541	6157
7541	127
7541	1517
7541	7
7541	7686
7541	2110
7541	1184
7541	4175
7541	1292
7541	249
7541	1352
7541	5288
7541	7687
7541	856
7541	3668
7541	184
7541	41
7541	5245
7541	4444
7541	2838
7541	232
7541	54
7541	699
7541	446
7541	7092
7542	4605
7542	1280
7542	190
7542	49
7542	20
7542	198
7542	740
7542	253
7542	141
7543	4065
7543	48
7543	847
7543	192
7543	249
7543	102
7543	418
7543	149
7543	89
7543	1159
7543	1419
7543	228
7543	783
7543	155
7543	157
7543	637
7543	392
7543	1249
7543	40
7543	266
7543	738
7543	4
7543	117
7543	20
7543	43
7543	124
7543	621
7543	562
7543	869
7543	364
7543	198
7544	7282
7544	6303
7544	154
7544	1414
7544	149
7544	1166
7544	3491
7544	359
7544	1062
7545	573
7545	148
7545	84
7545	62
7545	236
7545	149
7545	260
7545	513
7546	386
7546	4795
7546	84
7546	2725
7546	5171
7546	5360
7547	379
7547	5477
7547	11
7547	384
7547	306
7547	4905
7548	3395
7548	173
7548	3437
7548	84
7548	4171
7548	32
7548	3494
7548	320
7548	1730
7548	5633
7548	740
7549	239
7549	3612
7549	4745
7549	395
7549	6358
7550	1143
7550	624
7550	234
7550	1416
7550	163
7550	1417
7550	1091
7550	84
7550	86
7550	236
7550	87
7550	858
7550	237
7550	149
7550	1159
7550	90
7550	457
7550	1132
7550	783
7550	695
7550	320
7550	3355
7550	5760
7550	7173
7551	3301
7551	7
7551	1797
7551	49
7551	1243
7551	88
7551	1079
7551	20
7552	469
7552	301
7552	190
7552	174
7552	3376
7552	1430
7552	6630
7553	3295
7553	7
7553	5576
7553	234
7553	775
7553	104
7553	1327
7553	20
7553	401
7554	7389
7554	171
7554	342
7554	2540
7554	6680
7554	2364
7554	20
7554	2953
7555	7389
7555	37
7555	235
7555	148
7555	86
7555	40
7556	65
7556	241
7556	3801
7556	7
7556	693
7556	48
7556	98
7556	49
7556	6017
7556	101
7556	332
7556	1811
7556	6451
7556	963
7556	638
7556	1142
7556	1774
7557	5614
7557	575
7557	4684
7557	1555
7557	988
7557	2177
7557	2768
7558	126
7558	7072
7558	192
7558	32
7558	617
7558	167
7558	41
7558	269
7558	740
7559	5022
7559	5
7559	3824
7559	7337
7559	3384
7560	2951
7560	5993
7560	3863
7560	403
7560	4229
7560	92
7560	49
7560	1859
7560	210
7560	62
7560	20
7560	2801
7560	74
7560	3154
7561	469
7561	1013
7561	192
7561	276
7561	2621
7561	617
7561	104
7561	11
7561	738
7561	4
7561	306
7561	270
7561	53
7561	135
7561	364
7562	61
7562	508
7562	1312
7562	624
7562	5126
7562	3437
7562	192
7562	963
7562	364
7562	198
7562	1264
7562	1032
7563	314
7563	262
7563	955
7563	59
7563	363
7563	495
7563	441
7563	11
7563	267
7563	738
7563	53
7563	44
7563	7104
7563	2269
7563	360
7564	755
7564	3277
7564	4765
7564	2071
7564	3703
7564	1234
7564	84
7565	6468
7565	1314
7565	2784
7565	85
7565	323
7565	1500
7566	394
7566	5372
7566	127
7566	1477
7566	7
7566	524
7566	7001
7566	418
7566	583
7566	89
7566	228
7566	155
7566	1619
7566	2232
7566	504
7567	5009
7567	1616
7567	7132
7567	4968
7567	99
7567	5439
7567	6242
7567	221
7567	901
7567	74
7567	3793
7567	3434
7568	48
7568	1202
7568	876
7568	20
7568	24
7569	358
7569	7059
7569	1936
7570	5759
7570	3618
7570	2735
7570	28
7570	2681
7570	6435
7571	4518
7571	2138
7571	624
7571	2662
7571	4975
7571	4906
7571	163
7571	49
7571	2262
7571	5201
7571	289
7571	324
7572	75
7572	624
7572	747
7572	98
7572	86
7572	962
7572	11
7572	738
7572	12
7572	1898
7572	3246
7572	325
7573	394
7573	759
7573	262
7573	617
7573	167
7573	618
7573	584
7573	264
7573	3973
7573	117
7573	198
7573	1032
7574	256
7574	6410
7574	750
7574	3289
7574	4048
7574	4
7574	5784
7574	1257
7574	503
7574	699
7575	170
7575	5095
7575	256
7575	658
7575	49
7575	759
7575	40
7575	41
7575	496
7575	359
7575	601
7576	1063
7576	127
7576	2850
7576	2243
7576	5325
7576	838
7576	7688
7576	1380
7576	5650
7576	7541
7576	1513
7576	4
7576	117
7577	4519
7577	2864
7577	2463
7578	3
7578	264
7578	4
7578	12
7578	628
7578	525
7579	4690
7579	1317
7579	5844
7579	7689
7580	4673
7580	254
7580	624
7580	658
7580	434
7580	49
7580	874
7580	1925
7580	4345
7580	32
7580	7045
7580	590
7580	334
7581	126
7581	36
7581	6406
7581	234
7581	174
7581	163
7581	99
7581	657
7581	6817
7581	601
7581	629
7581	1062
7581	406
7582	1434
7582	1063
7582	7
7582	7333
7582	222
7582	11
7582	445
7582	1964
7582	1436
7582	1502
7582	273
7583	7033
7583	5205
7583	172
7583	48
7583	49
7583	113
7583	20
7583	7659
7584	61
7584	3277
7584	3874
7584	1468
7584	5739
7584	2263
7584	12
7584	53
7584	4593
7584	3430
7584	273
7584	6033
7584	153
7584	1032
7585	5890
7585	3680
7585	191
7585	2692
7585	545
7585	2738
7586	7246
7586	3705
7586	49
7586	84
7586	5864
7586	858
7586	149
7586	89
7586	4
7586	12
7586	869
7587	587
7587	947
7587	590
7587	12
7587	117
7588	1012
7588	6319
7588	4217
7588	4042
7588	4860
7588	291
7589	4394
7589	241
7589	4416
7589	3856
7589	48
7589	215
7589	314
7589	587
7589	3766
7589	80
7589	2461
7589	2879
7589	783
7589	1079
7589	2917
7589	43
7589	124
7589	198
7589	324
7589	7075
7589	151
7590	163
7590	89
7591	61
7591	3277
7591	5022
7591	6206
7591	48
7591	1841
7591	163
7591	192
7591	123
7591	503
7592	3277
7592	5396
7592	4687
7592	117
7592	306
7592	1244
7593	239
7593	3843
7593	2037
7593	33
7593	7226
7593	2919
7593	146
7593	7512
7593	92
7593	99
7593	1418
7593	59
7593	3699
7593	156
7593	925
7593	266
7593	738
7593	445
7593	20
7593	63
7593	1908
7593	3315
7593	152
7593	741
7593	3793
7593	4863
7594	7339
7594	6313
7594	955
7594	4403
7594	4024
7594	222
7594	4918
7595	89
7595	7373
7595	488
7595	1339
7595	40
7595	2537
7595	760
7595	4
7595	695
7595	269
7596	767
7596	276
7596	6181
7596	106
7596	7047
7596	2961
7597	379
7597	5876
7597	2492
7597	32
7597	384
7597	273
7598	2950
7598	186
7598	3294
7598	2865
7598	310
7598	5325
7598	693
7598	785
7598	98
7598	1202
7598	3058
7598	191
7598	3753
7598	249
7598	262
7598	230
7598	1911
7598	1176
7598	272
7598	963
7598	54
7599	187
7599	249
7599	1962
7599	62
7599	238
7599	40
7599	559
7599	1166
7599	629
7599	153
7600	1121
7600	49
7600	264
7600	40
7600	104
7600	232
7600	153
7600	56
7601	3158
7601	38
7601	10
7601	364
7601	198
7601	45
7601	3328
7601	328
7601	824
7602	34
7602	143
7602	403
7602	5693
7602	92
7602	848
7602	5162
7602	1667
7602	7261
7602	3008
7602	3895
7603	239
7603	394
7603	192
7603	211
7603	626
7603	12
7603	6835
7604	1405
7604	767
7604	190
7604	878
7604	1543
7604	775
7604	3006
7604	635
7604	617
7604	4048
7604	20
7604	2401
7605	5570
7605	1816
7605	1455
7605	2171
7605	160
7605	2172
7605	1754
7605	90
7605	2025
7605	1456
7605	7690
7606	469
7606	170
7606	1996
7606	7
7606	2964
7606	146
7606	4990
7606	5171
7607	1797
7607	235
7607	1974
7607	1610
7607	332
7607	590
7607	364
7607	645
7608	239
7608	33
7608	394
7608	5368
7608	7
7608	681
7608	226
7608	221
7608	149
7608	1159
7608	2953
7608	135
7608	6524
7608	869
7608	364
7608	2464
7608	7659
7608	602
7608	1376
7609	3892
7609	515
7609	1256
7610	308
7610	302
7610	4325
7610	4354
7610	40
7610	13
7610	708
7610	135
7610	1157
7610	476
7611	7692
7611	154
7611	208
7611	190
7611	92
7611	3
7611	227
7611	90
7611	1072
7611	20
7612	61
7612	7110
7612	49
7612	1746
7612	3342
7612	3075
7612	445
7612	1536
7612	7524
7612	21
7612	6719
7612	364
7612	198
7612	74
7612	45
7612	2382
7612	152
7612	741
7612	6189
7612	273
7612	1032
